sep=,
Epoch,After_Batch,Loss
0,100,0.697686538696289
0,200,0.6390727615356445
0,300,0.5364582824707032
0,400,0.3477021789550781
0,500,0.30661199569702147
0,600,0.2998118019104004
0,700,0.271457405090332
0,800,0.27753463745117185
0,900,0.26216793060302734
0,1000,0.2815372467041016
0,1100,0.2604897689819336
0,1200,0.2800748634338379
0,1300,0.2791757583618164
0,1400,0.2822863578796387
0,1500,0.28224576950073244
0,1600,0.270600471496582
0,1700,0.2678400611877441
0,1800,0.26726110458374025
0,1900,0.26477649688720706
0,2000,0.24750288009643553
0,2100,0.24939132690429688
0,2200,0.26492355346679686
0,2300,0.21610795974731445
0,2400,0.23068353652954102
0,2500,0.26444265365600583
0,2600,0.24966800689697266
0,2700,0.22622541427612305
0,2800,0.23293128967285157
0,2900,0.24962932586669923
0,3000,0.2381272506713867
0,3100,0.22688720703125
0,3200,0.24244897842407226
0,3300,0.27517555236816404
0,3400,0.23812068939208986
0,3500,0.2439079475402832
0,3600,0.2308685874938965
0,3700,0.25083106994628906
0,3800,0.23850242614746095
0,3900,0.21997356414794922
0,4000,0.24880403518676758
0,4100,0.21386375427246093
0,4200,0.2327242088317871
0,4300,0.24549276351928712
0,4400,0.23973739624023438
0,4500,0.2422465515136719
0,4600,0.27222740173339843
0,4700,0.21515365600585937
0,4800,0.22136285781860351
0,4900,0.23948684692382813
0,5000,0.22856000900268555
0,5100,0.2219999313354492
0,5200,0.2330950355529785
0,5300,0.2179595947265625
0,5400,0.22290176391601563
0,5500,0.2451350975036621
0,5600,0.2331898880004883
0,5700,0.2138495635986328
0,5800,0.21803102493286133
0,5900,0.22254570007324218
0,6000,0.25376455307006834
0,6100,0.22432003021240235
0,6200,0.23486221313476563
0,6300,0.2183154296875
0,6400,0.26905139923095706
0,6500,0.23099929809570313
0,6600,0.21651077270507812
0,6700,0.2174229621887207
0,6800,0.22535776138305663
0,6900,0.21333417892456055
0,7000,0.1977359199523926
0,7100,0.22257312774658203
0,7200,0.20460920333862304
0,7300,0.22914859771728516
0,7400,0.2160576820373535
0,7500,0.21317617416381837
0,7600,0.20989606857299806
0,7700,0.2010222053527832
0,7800,0.20864599227905273
0,7900,0.2425582504272461
0,8000,0.2018877410888672
0,8100,0.21755170822143555
0,8200,0.23647912979125976
0,8300,0.1969160270690918
0,8400,0.21566888809204102
0,8500,0.22845859527587892
0,8600,0.21357263565063478
0,8700,0.20697404861450194
0,8800,0.19232240676879883
0,8900,0.21331989288330078
0,9000,0.19407386779785157
0,9100,0.2144537353515625
0,9200,0.21562097549438478
0,9300,0.1976456642150879
0,9400,0.22512022018432618
0,9500,0.20334196090698242
0,9600,0.19523973464965821
0,9700,0.21818714141845702
0,9800,0.20207290649414061
0,9900,0.19236976623535157
0,10000,0.21445878982543945
0,10100,0.19802324295043947
0,10200,0.2006365966796875
0,10300,0.20111528396606446
