sep=,
Epoch,After_Batch,Loss
0,100,0.7008013153076171
0,200,0.6927449798583984
0,300,0.6906612396240235
0,400,0.6885399627685547
0,500,0.6865843963623047
0,600,0.6843961334228515
0,700,0.6821416473388672
0,800,0.6802587890625
0,900,0.678042984008789
0,1000,0.6767074584960937
0,1100,0.6744347381591796
0,1200,0.6730044555664062
0,1300,0.6696440124511719
0,1400,0.6677637481689453
0,1500,0.6668961334228516
0,1600,0.6651170349121094
0,1700,0.6638140869140625
0,1800,0.6604660034179688
0,1900,0.6559767150878906
0,2000,0.6560070037841796
0,2100,0.6524931335449219
0,2200,0.6514395141601562
0,2300,0.6481980133056641
0,2400,0.6491834259033203
0,2500,0.6451661682128906
0,2600,0.6452250671386719
0,2700,0.642712631225586
0,2800,0.6409054565429687
0,2900,0.6389593887329101
0,3000,0.6367805480957032
0,3100,0.6363278198242187
0,3200,0.6319194793701172
0,3300,0.6308554840087891
0,3400,0.6263925552368164
0,3500,0.6245407485961914
0,3600,0.623040771484375
0,3700,0.6194288253784179
0,3800,0.6192113494873047
0,3900,0.6179941177368165
0,4000,0.6165055847167968
0,4100,0.6159563064575195
0,4200,0.614061508178711
0,4300,0.6141220474243164
0,4400,0.6084782028198242
0,4500,0.6034431076049804
0,4600,0.605995864868164
0,4700,0.6076692581176758
0,4800,0.6040254211425782
0,4900,0.5997784423828125
0,5000,0.6008794403076172
0,5100,0.6003439712524414
0,5200,0.5970367050170898
0,5300,0.6012862396240234
0,5400,0.5955108261108398
0,5500,0.5884942626953125
0,5600,0.5889442443847657
0,5700,0.5872833633422851
0,5800,0.5871615982055665
0,5900,0.5889615631103515
0,6000,0.5808796691894531
0,6100,0.5824842834472657
0,6200,0.5806636047363282
0,6300,0.5776980972290039
0,6400,0.5730999374389648
0,6500,0.577222900390625
0,6600,0.5690012359619141
0,6700,0.5738102340698242
0,6800,0.5677554321289062
0,6900,0.5665435791015625
0,7000,0.5689785385131836
0,7100,0.5645878219604492
0,7200,0.5637938690185547
0,7300,0.5605435180664062
0,7400,0.5517020797729493
0,7500,0.5566376876831055
0,7600,0.5550144958496094
0,7700,0.5579290771484375
0,7800,0.552236213684082
0,7900,0.5544673919677734
0,8000,0.5509486389160156
0,8100,0.549064826965332
0,8200,0.5421506881713867
0,8300,0.5421160888671875
0,8400,0.5434151840209961
