sep=,
Epoch,After_Batch,Loss
0,100,0.6973394775390624
0,200,0.6888572692871093
0,300,0.684623794555664
0,400,0.6768903350830078
0,500,0.6711085510253906
0,600,0.6622055816650391
0,700,0.6547797393798828
0,800,0.646854019165039
0,900,0.6363886260986328
0,1000,0.634007682800293
0,1100,0.6291940689086915
0,1200,0.6206678771972656
0,1300,0.6255280303955079
0,1400,0.6157375335693359
0,1500,0.6159374237060546
0,1600,0.6106368255615234
0,1700,0.6082534790039062
0,1800,0.6050651168823242
0,1900,0.6008252716064453
0,2000,0.5894739151000976
0,2100,0.5807886505126953
0,2200,0.5839797973632812
0,2300,0.5695621109008789
0,2400,0.5748009872436524
0,2500,0.5708098602294922
0,2600,0.5662797546386719
0,2700,0.5625189971923829
0,2800,0.5584884262084961
0,2900,0.5535649108886719
0,3000,0.5545577621459961
0,3100,0.5433338546752929
0,3200,0.5486138534545898
0,3300,0.5370407485961914
0,3400,0.5415512466430664
0,3500,0.5343310928344727
0,3600,0.5155273056030274
0,3700,0.522911376953125
0,3800,0.5086709213256836
0,3900,0.517455940246582
0,4000,0.5108673095703125
0,4100,0.5035799026489258
0,4200,0.5039372634887695
0,4300,0.5061549758911132
0,4400,0.5069078826904296
0,4500,0.4948743438720703
0,4600,0.4941778564453125
0,4700,0.4958148193359375
0,4800,0.49024269104003904
0,4900,0.4919362258911133
0,5000,0.47782909393310546
0,5100,0.4884395980834961
0,5200,0.4846611022949219
0,5300,0.48935321807861326
0,5400,0.4810385513305664
0,5500,0.47140094757080075
0,5600,0.47419525146484376
0,5700,0.4720501708984375
0,5800,0.4663810729980469
0,5900,0.4635657501220703
0,6000,0.4566537094116211
0,6100,0.45685653686523436
0,6200,0.4529972457885742
0,6300,0.43742664337158205
0,6400,0.4284505844116211
0,6500,0.44233108520507813
0,6600,0.43713958740234377
0,6700,0.4447712707519531
0,6800,0.45107608795166015
0,6900,0.4348292922973633
0,7000,0.4347418212890625
0,7100,0.42304172515869143
0,7200,0.4276871109008789
0,7300,0.4156416702270508
0,7400,0.4219340133666992
0,7500,0.418107795715332
0,7600,0.4082820892333984
0,7700,0.4018462371826172
0,7800,0.39884956359863283
0,7900,0.3961537551879883
0,8000,0.4050356674194336
0,8100,0.3978311157226562
0,8200,0.3954754638671875
0,8300,0.39084739685058595
0,8400,0.388873405456543
0,8500,0.3771040344238281
0,8600,0.38026763916015627
0,8700,0.3877789306640625
0,8800,0.3762576675415039
0,8900,0.37482585906982424
0,9000,0.36928836822509764
0,9100,0.3750352478027344
0,9200,0.36782371520996093
0,9300,0.363353385925293
0,9400,0.3516020584106445
0,9500,0.35162403106689455
0,9600,0.35474456787109376
0,9700,0.36128570556640627
0,9800,0.3479488372802734
0,9900,0.34639904022216794
0,10000,0.345523567199707
0,10100,0.36310836791992185
0,10200,0.35955032348632815
0,10300,0.34353912353515625
0,10400,0.3601010513305664
0,10500,0.35138717651367185
0,10600,0.3592028045654297
0,10700,0.34664329528808596
0,10800,0.3333631134033203
0,10900,0.3230805969238281
0,11000,0.32229026794433596
0,11100,0.3196176719665527
0,11200,0.32744319915771486
0,11300,0.3232754898071289
0,11400,0.3184975242614746
0,11500,0.3188449287414551
0,11600,0.3296263885498047
0,11700,0.33666324615478516
0,11800,0.32018806457519533
0,11900,0.3201132583618164
0,12000,0.31668733596801757
0,12100,0.30820995330810547
0,12200,0.31377708435058593
0,12300,0.30946590423583986
0,12400,0.293914852142334
0,12500,0.2979740333557129
0,12600,0.2942344284057617
0,12700,0.2977368927001953
0,12800,0.2929428672790527
0,12900,0.2940572357177734
