sep=,
Epoch,After_Batch,Loss
0,100,0.6973171997070312
0,200,0.688423843383789
0,300,0.6860948181152344
0,400,0.6804589080810547
0,500,0.6770758056640624
0,600,0.6668477630615235
0,700,0.6587582397460937
0,800,0.6515623474121094
0,900,0.6425949859619141
0,1000,0.6407388305664062
0,1100,0.6351024246215821
0,1200,0.6392704391479492
0,1300,0.6288372421264649
0,1400,0.6307094192504883
0,1500,0.6235704040527343
0,1600,0.6177350234985352
0,1700,0.5951496124267578
0,1800,0.6164084625244141
0,1900,0.6111587142944336
0,2000,0.6040612411499023
0,2100,0.6010229110717773
0,2200,0.5975968551635742
0,2300,0.6187237548828125
0,2400,0.5953429031372071
0,2500,0.582247314453125
0,2600,0.5811601257324219
0,2700,0.5939622497558594
0,2800,0.5849915313720703
0,2900,0.5890853881835938
0,3000,0.5784904861450195
0,3100,0.5789583969116211
0,3200,0.568462791442871
0,3300,0.5889375686645508
0,3400,0.5741444396972656
0,3500,0.5678398132324218
0,3600,0.5704611968994141
0,3700,0.5455326843261719
0,3800,0.5490505218505859
0,3900,0.5583904266357422
0,4000,0.5486549377441406
0,4100,0.5461388397216796
0,4200,0.5505989456176758
0,4300,0.5317026519775391
0,4400,0.5448551940917968
0,4500,0.5349727630615234
0,4600,0.52702392578125
0,4700,0.5197254943847657
0,4800,0.5011208724975585
0,4900,0.5340128707885742
0,5000,0.5146943664550782
0,5100,0.5076395797729493
0,5200,0.5131625366210938
0,5300,0.5034363174438476
0,5400,0.5217775726318359
0,5500,0.504884147644043
0,5600,0.48460845947265624
0,5700,0.4976297378540039
0,5800,0.4818354415893555
0,5900,0.4649132537841797
0,6000,0.4864242172241211
0,6100,0.49587684631347656
0,6200,0.46850933074951173
0,6300,0.488829231262207
0,6400,0.4714556884765625
0,6500,0.46686492919921874
0,6600,0.4586432266235352
0,6700,0.46958484649658205
0,6800,0.4421550369262695
0,6900,0.46568416595458983
0,7000,0.4483235549926758
0,7100,0.45344322204589843
0,7200,0.4367274856567383
0,7300,0.43043643951416016
0,7400,0.425096435546875
0,7500,0.4186797332763672
0,7600,0.4204301452636719
0,7700,0.44098175048828125
0,7800,0.4194683074951172
0,7900,0.42489765167236326
0,8000,0.43233322143554687
0,8100,0.4380852890014648
0,8200,0.43085987091064454
0,8300,0.43351757049560546
0,8400,0.4193111419677734
0,8500,0.4118367767333984
0,8600,0.41899513244628905
0,8700,0.40716564178466796
0,8800,0.4037495803833008
0,8900,0.40178043365478516
0,9000,0.4007413864135742
0,9100,0.4041013717651367
0,9200,0.3894755172729492
0,9300,0.4061590576171875
0,9400,0.3941178894042969
0,9500,0.39524192810058595
0,9600,0.40427078247070314
0,9700,0.38755786895751954
0,9800,0.381243896484375
0,9900,0.3741389465332031
0,10000,0.3813564682006836
0,10100,0.3801606369018555
0,10200,0.3754538345336914
0,10300,0.37194244384765623
0,10400,0.3896571350097656
0,10500,0.3864962387084961
0,10600,0.3765578842163086
0,10700,0.37617820739746094
0,10800,0.3862187957763672
0,10900,0.3632966613769531
0,11000,0.3505759811401367
0,11100,0.365191764831543
0,11200,0.348496208190918
0,11300,0.3503842544555664
0,11400,0.35461681365966796
0,11500,0.3581394577026367
0,11600,0.33735122680664065
0,11700,0.35643901824951174
0,11800,0.35133953094482423
0,11900,0.3616350555419922
0,12000,0.3436916732788086
0,12100,0.3454642486572266
0,12200,0.3303559875488281
0,12300,0.33088130950927735
0,12400,0.3243479537963867
0,12500,0.3153012466430664
0,12600,0.3025993347167969
0,12700,0.30992525100708007
