sep=,
Epoch,After_Batch,Loss
0,100,0.732312240600586
0,200,0.6669194030761719
0,300,0.59303955078125
0,400,0.534256591796875
0,500,0.4981374740600586
0,600,0.4678702926635742
0,700,0.4325829315185547
0,800,0.40748817443847657
0,900,0.4202127456665039
0,1000,0.42048450469970705
0,1100,0.3799514007568359
0,1200,0.3878215789794922
0,1300,0.4003710174560547
0,1400,0.3893299102783203
0,1500,0.3669888687133789
0,1600,0.3901653289794922
0,1700,0.3528591537475586
0,1800,0.3924564361572266
0,1900,0.40665359497070314
0,2000,0.36126026153564456
0,2100,0.36043357849121094
0,2200,0.35988292694091795
0,2300,0.3778668975830078
0,2400,0.3497344589233398
0,2500,0.3683701324462891
0,2600,0.3684838104248047
0,2700,0.3724700164794922
0,2800,0.35866004943847657
0,2900,0.3744651794433594
0,3000,0.350040283203125
0,3100,0.36527820587158205
0,3200,0.35514739990234373
0,3300,0.350322265625
0,3400,0.3575718307495117
0,3500,0.3613383102416992
0,3600,0.3692192077636719
0,3700,0.36425033569335935
0,3800,0.37280960083007814
0,3900,0.34387893676757814
0,4000,0.3538483428955078
0,4100,0.34778072357177736
0,4200,0.36491981506347654
0,4300,0.34834598541259765
0,4400,0.35507606506347655
0,4500,0.3662185287475586
0,4600,0.3807787704467773
0,4700,0.36131690979003905
0,4800,0.3468343734741211
0,4900,0.3353843688964844
0,5000,0.36088592529296876
0,5100,0.33461517333984375
0,5200,0.3551266860961914
0,5300,0.34547279357910154
0,5400,0.35435333251953127
0,5500,0.3507978820800781
0,5600,0.3689533615112305
0,5700,0.36484466552734374
0,5800,0.34018978118896487
0,5900,0.3475838851928711
0,6000,0.35055564880371093
0,6100,0.3373152923583984
0,6200,0.3802045822143555
0,6300,0.3381181335449219
0,6400,0.36611209869384764
0,6500,0.35832355499267576
0,6600,0.31572967529296875
0,6700,0.3573432922363281
0,6800,0.34132164001464843
0,6900,0.3522525405883789
0,7000,0.35098445892333985
0,7100,0.38703174591064454
0,7200,0.35362239837646486
0,7300,0.34889926910400393
0,7400,0.3343918228149414
0,7500,0.32554576873779295
0,7600,0.35890987396240237
0,7700,0.32724517822265625
0,7800,0.31857707977294925
0,7900,0.3609543228149414
0,8000,0.34937076568603515
0,8100,0.36510295867919923
0,8200,0.3720987319946289
0,8300,0.32741714477539063
0,8400,0.334992790222168
0,8500,0.349315185546875
0,8600,0.34594581604003904
0,8700,0.3482521438598633
0,8800,0.33956573486328123
0,8900,0.32338672637939453
0,9000,0.331035270690918
0,9100,0.33355274200439455
0,9200,0.31244640350341796
0,9300,0.3623037338256836
0,9400,0.3227463531494141
0,9500,0.33219615936279295
