sep=,
Epoch,After_Batch,Loss
0,100,0.6922071075439453
0,200,0.5933141708374023
0,300,0.4284222412109375
0,400,0.3158664131164551
0,500,0.2651796531677246
0,600,0.25116256713867186
0,700,0.23373836517333985
0,800,0.22231847763061524
0,900,0.2123965835571289
0,1000,0.2172330856323242
0,1100,0.19903636932373048
0,1200,0.19802539825439452
0,1300,0.16881416320800782
0,1400,0.1707954788208008
0,1500,0.1809724426269531
0,1600,0.17060922622680663
0,1700,0.18449316024780274
0,1800,0.16310718536376953
0,1900,0.1678123092651367
0,2000,0.1608717918395996
0,2100,0.1489575672149658
0,2200,0.13831164360046386
0,2300,0.15125263214111329
0,2400,0.13721297264099122
0,2500,0.15394540786743163
0,2600,0.15065876960754396
0,2700,0.1572285461425781
0,2800,0.15055877685546876
0,2900,0.14703015327453614
0,3000,0.13771708488464354
0,3100,0.13506009101867675
0,3200,0.14352272987365722
0,3300,0.15159998893737792
0,3400,0.13606878280639648
0,3500,0.12742002487182616
0,3600,0.13370054244995117
0,3700,0.11781373977661133
0,3800,0.13789685249328612
0,3900,0.134795560836792
0,4000,0.13398764610290528
0,4100,0.12481440544128418
0,4200,0.15355097770690918
0,4300,0.13167233467102052
0,4400,0.1257896614074707
0,4500,0.11673206329345703
0,4600,0.11575767517089844
0,4700,0.12722185134887695
0,4800,0.12776053428649903
0,4900,0.13007396697998047
0,5000,0.11620045661926269
0,5100,0.12213088035583496
0,5200,0.14179912567138672
0,5300,0.14574706077575683
0,5400,0.11197014808654786
0,5500,0.12152469635009766
0,5600,0.12158186912536621
0,5700,0.1261489772796631
0,5800,0.12595205307006835
0,5900,0.13709264755249023
0,6000,0.12825257301330567
0,6100,0.12719374656677246
0,6200,0.10439199447631836
0,6300,0.11533824920654297
0,6400,0.10953548431396484
0,6500,0.13500061988830567
0,6600,0.12161784172058106
0,6700,0.12619300842285155
0,6800,0.1352463436126709
0,6900,0.12510967254638672
0,7000,0.12253176689147949
0,7100,0.1202484893798828
0,7200,0.1361176872253418
0,7300,0.1178168773651123
0,7400,0.12109903335571288
0,7500,0.11632802963256836
0,7600,0.12253348350524902
0,7700,0.11328815460205079
0,7800,0.1226253318786621
0,7900,0.107078857421875
0,8000,0.13097673416137695
0,8100,0.1286347961425781
0,8200,0.1259342288970947
0,8300,0.10429518699645995
0,8400,0.1107701873779297
0,8500,0.1118808364868164
0,8600,0.11239097595214843
0,8700,0.12450424194335938
0,8800,0.12585256576538087
0,8900,0.11271027565002441
0,9000,0.11291818618774414
0,9100,0.09744345664978027
0,9200,0.12336820602416992
0,9300,0.10564670562744141
0,9400,0.11844958305358887
0,9500,0.10893368721008301
0,9600,0.12035356521606445
0,9700,0.10740413665771484
0,9800,0.10143450736999511
0,9900,0.10912083625793458
0,10000,0.12175502777099609
0,10100,0.1125439453125
0,10200,0.10653264999389649
0,10300,0.11225593566894532
0,10400,0.11317002296447753
0,10500,0.11996569633483886
0,10600,0.12142682075500488
0,10700,0.11855500221252441
0,10800,0.11248964309692383
0,10900,0.11003286361694337
0,11000,0.10051329612731934
0,11100,0.12018158912658691
0,11200,0.11067360877990723
0,11300,0.10807388305664062
0,11400,0.12425920486450195
0,11500,0.129517297744751
0,11600,0.10484543800354004
0,11700,0.1129997730255127
0,11800,0.12825593948364258
0,11900,0.11496797561645508
0,12000,0.11167200088500977
0,12100,0.10451728820800782
0,12200,0.1104721736907959
0,12300,0.10988199234008789
0,12400,0.10320076942443848
0,12500,0.10022001266479492
0,12600,0.1007303237915039
0,12700,0.11010869026184082
0,12800,0.1210176944732666
0,12900,0.11633970260620118
0,13000,0.11564412117004394
0,13100,0.11040846824645996
0,13200,0.12410039901733398
0,13300,0.12011651039123535
0,13400,0.11039175987243652
0,13500,0.11448657035827636
0,13600,0.10652812004089356
0,13700,0.1046823501586914
0,13800,0.1056486701965332
0,13900,0.09556991577148438
0,14000,0.10750433921813965
0,14100,0.10338207244873047
0,14200,0.1139505672454834
0,14300,0.10776803016662598
0,14400,0.11416943550109863
0,14500,0.10860684394836426
0,14600,0.10986976623535157
0,14700,0.11168256759643555
0,14800,0.12314641952514649
0,14900,0.11076934814453125
0,15000,0.11241769790649414
0,15100,0.11046213150024414
0,15200,0.11965009689331055
0,15300,0.11845510482788085
0,15400,0.10964065551757812
0,15500,0.11846590042114258
0,15600,0.10852984428405761
0,15700,0.13119484901428222
0,15800,0.10490668296813965
0,15900,0.10232799530029296
0,16000,0.11325145721435546
0,16100,0.10382226943969726
0,16200,0.09555525779724121
0,16300,0.1256261348724365
0,16400,0.10094015121459961
0,16500,0.11572023391723633
0,16600,0.11619734764099121
0,16700,0.11847793579101562
0,16800,0.10222910881042481
0,16900,0.10582533836364746
0,17000,0.08483642578125
0,17100,0.10351838111877441
0,17200,0.11453192710876464
0,17300,0.11189245223999024
0,17400,0.10542800903320312
0,17500,0.11534280776977539
0,17600,0.11829675674438477
0,17700,0.10617422103881836
0,17800,0.10110647201538087
0,17900,0.09660079002380371
0,18000,0.10385297775268555
0,18100,0.10415449142456054
0,18200,0.1176638126373291
0,18300,0.10353131294250488
0,18400,0.0963114070892334
0,18500,0.09071001052856445
0,18600,0.10201274871826171
0,18700,0.1122311782836914
0,18800,0.11535235404968262
0,18900,0.09832898139953614
0,19000,0.11966974258422852
0,19100,0.11355940818786621
0,19200,0.12077058792114258
0,19300,0.10235838890075684
0,19400,0.10556305885314941
0,19500,0.11099068641662597
